ngram	w1	w2	w3	w4	w5	n
terjatuh_bola_mengenai_bagian_belakang	terjatuh	bola	mengenai	bagian	belakang	1
terjun_bebas_beberapa_tahun_belakangan	terjun	bebas	beberapa	tahun	belakangan	1
terkadang_berlatar_belakang_era_sejarah	terkadang	berlatar	belakang	era	sejarah	1
terkait_dengan_tren_belakangan_ialah	terkait	dengan	tren	belakangan	ialah	1
terkait_juga_latar_belakang_tiga	terkait	juga	latar	belakang	tiga	1
terkait_maraknya_demonstrasi_buruh_belakangan	terkait	maraknya	demonstrasi	buruh	belakangan	1
terkebelakang_adalah_sikap_dan_perilaku	terkebelakang	adalah	sikap	dan	perilaku	1
terkembang_pantang_surut_ke_belakang	terkembang	pantang	surut	ke	belakang	1
terkena_penalti_start_dari_belakang	terkena	penalti	start	dari	belakang	1
terkenal_sangat_timpang_namun_belakangan	terkenal	sangat	timpang	namun	belakangan	1
terkesan_bertolak_belakang_dengan_pernyataan	terkesan	bertolak	belakang	dengan	pernyataan	1
terkubur_di_pekarangan_belakang_rumah	terkubur	di	pekarangan	belakang	rumah	1
terkumpul_di_sekitar_roda_belakang	terkumpul	di	sekitar	roda	belakang	1
terlalu_banyak_hambatan_belakangan_ini	terlalu	banyak	hambatan	belakangan	ini	1
terlalu_ditarik_ke_belakang_sehingga	terlalu	ditarik	ke	belakang	sehingga	1
terlalu_jauh_ke_belakang_lapangan	terlalu	jauh	ke	belakang	lapangan	1
terlambat_namun_ikut_mun-cul_belakangan	terlambat	namun	ikut	mun-cul	belakangan	1
terlambat_seperti_beberapa_tahun_belakangan	terlambat	seperti	beberapa	tahun	belakangan	1
terlebih_latar_belakang_pin-jaman_masing-masing	terlebih	latar	belakang	pin-jaman	masing-masing	1
terlepas_dari_latar_belakang_budaya	terlepas	dari	latar	belakang	budaya	1
terlepas_dari_latar_belakang_keluarga	terlepas	dari	latar	belakang	keluarga	1
terletak_di_bagian_belakang_kompleks	terletak	di	bagian	belakang	kompleks	1
terletak_di_bagian_belakang_perangkat	terletak	di	bagian	belakang	perangkat	1
terletak_di_bagian_belakang_pergelangan	terletak	di	bagian	belakang	pergelangan	1
terletak_persis_di_belakang_toko	terletak	persis	di	belakang	toko	1
terletak_tepat_di_belakang_masjid	terletak	tepat	di	belakang	masjid	1
terlibat_atau_berada_di_belakang	terlibat	atau	berada	di	belakang	1
terlibat_dalam_penggarapan_film_berlatarbelakang	terlibat	dalam	penggarapan	film	berlatarbelakang	1
terlihat_adalah_pintu_penumpang_belakang	terlihat	adalah	pintu	penumpang	belakang	1
terlihat_antri_tersebut_belakangan_dike-tahui	terlihat	antri	tersebut	belakangan	dike-tahui	1
terlihat_dalam_latar_belakang_pementasan	terlihat	dalam	latar	belakang	pementasan	1
terlihat_dari_berbagai_latar_belakang	terlihat	dari	berbagai	latar	belakang	1
terlihat_dari_gudang_bagian_belakang	terlihat	dari	gudang	bagian	belakang	1
terlihat_kesulitan_menaklukkan_pemain-pemain_belakang	terlihat	kesulitan	menaklukkan	pemain-pemain	belakang	1
terlihat_mengganjal_pe-main_belakang_tim	terlihat	mengganjal	pe-main	belakang	tim	1
terlihat_rapuh_di_lini_belakang	terlihat	rapuh	di	lini	belakang	1
terluar_terbelakang_untuk_melakukan_pengabdian	terluar	terbelakang	untuk	melakukan	pengabdian	1
termasuk_di_rumah-rumah_yang_membelakangi	termasuk	di	rumah-rumah	yang	membelakangi	1
termasuk_latar_belakang_penetapannya_sehingga	termasuk	latar	belakang	penetapannya	sehingga	1
termasuk_latar_belakang_serta_kemampuan	termasuk	latar	belakang	serta	kemampuan	1
termasuk_para_pe-main_belakangnya_seperti	termasuk	para	pe-main	belakangnya	seperti	1
termasuk_yang_belakangan_ini_di	termasuk	yang	belakangan	ini	di	1
ternyata_belakangan_hanya_membawa_persoalan	ternyata	belakangan	hanya	membawa	persoalan	1
ternyata_tidak_hanya_daerah_terbelakang	ternyata	tidak	hanya	daerah	terbelakang	1
teror_belakangan_ini_adalah_bukti	teror	belakangan	ini	adalah	bukti	1
teror_belakangan_terindikasi_melakukan_perekrutan	teror	belakangan	terindikasi	melakukan	perekrutan	1
teror_dan_konflik_dilatarbelakangi_oleh	teror	dan	konflik	dilatarbelakangi	oleh	1
terorisme_belakangan_ini_tampaknya_membuat	terorisme	belakangan	ini	tampaknya	membuat	1
terorisme_berasal_dari_latar_belakang	terorisme	berasal	dari	latar	belakang	1
terorisme_yang_merebak_belakangan_ini	terorisme	yang	merebak	belakangan	ini	1
terpakai_belakangnya_digunakan_kembali_sebagai	terpakai	belakangnya	digunakan	kembali	sebagai	1
terpaksa_berjalan_di_belakang_kakek	terpaksa	berjalan	di	belakang	kakek	1
terpaksa_pindah_ke_belakang_demi	terpaksa	pindah	ke	belakang	demi	1
terpantau_datang_belakangan_dibanding_peserta	terpantau	datang	belakangan	dibanding	peserta	1
terpantau_sejak_beberapa_hari_belakangan	terpantau	sejak	beberapa	hari	belakangan	1
terpidana_yang_memiliki_latar_belakang	terpidana	yang	memiliki	latar	belakang	1
terpilih_diantaranya_berlatar_belakang_gender	terpilih	diantaranya	berlatar	belakang	gender	1
terpilih_yang_berlatar_belakang_pengusaha	terpilih	yang	berlatar	belakang	pengusaha	1
terpisah_kasihan_yang_di_belakang	terpisah	kasihan	yang	di	belakang	1
terpuruk_selama_beberapa_tahun_belakangan	terpuruk	selama	beberapa	tahun	belakangan	1
tersangka_mulai_dan_siapa-siapa_dibelakang	tersangka	mulai	dan	siapa-siapa	dibelakang	1
tersangka_yang_latar_belakangnya_tentu	tersangka	yang	latar	belakangnya	tentu	1
tersangkanya_urusan_dasar-dasar_pembuktian_belakangan	tersangkanya	urusan	dasar-dasar	pembuktian	belakangan	1
tersebut_akan_bertolak_belakang_dengan	tersebut	akan	bertolak	belakang	dengan	1
tersebut_belakangan_dike-tahui_adalah_guru	tersebut	belakangan	dike-tahui	adalah	guru	1
tersebut_belakangan_ini_dikenal_rawan	tersebut	belakangan	ini	dikenal	rawan	1
tersebut_belakangan_ini_kian_menggurita	tersebut	belakangan	ini	kian	menggurita	1
tersebut_belakangan_memang_banyak_menuai	tersebut	belakangan	memang	banyak	menuai	1
tersebut_belakangan_mulai_dibiarkan_tak	tersebut	belakangan	mulai	dibiarkan	tak	1
tersebut_belakangan_sering_me-ngeluarkan_bau	tersebut	belakangan	sering	me-ngeluarkan	bau	1
tersebut_belakangan_sudah_dimuat_di	tersebut	belakangan	sudah	dimuat	di	1
tersebut_ber-tolak_belakang_dengan_pernya-taan	tersebut	ber-tolak	belakang	dengan	pernya-taan	1
tersebut_berada_tepat_di_belakang	tersebut	berada	tepat	di	belakang	1
tersebut_berdasarkan_laporan_masyarakat_belakangan	tersebut	berdasarkan	laporan	masyarakat	belakangan	1
tersebut_berhasil_dimentahkan_pemain_belakang	tersebut	berhasil	dimentahkan	pemain	belakang	1
tersebut_berisi_mengenai_latar_belakang	tersebut	berisi	mengenai	latar	belakang	1
tersebut_berlatar_belakang_ber-beda_mulai	tersebut	berlatar	belakang	ber-beda	mulai	1
tersebut_berlatar_belakang_hutang_piutang	tersebut	berlatar	belakang	hutang	piutang	1
tersebut_bertolak_belakang_dengan_asal	tersebut	bertolak	belakang	dengan	asal	1
tersebut_bertolak_belakang_dengan_ke-pentingan	tersebut	bertolak	belakang	dengan	ke-pentingan	1
tersebut_bertolak_belakang_dengan_kebutuhan	tersebut	bertolak	belakang	dengan	kebutuhan	1
tersebut_bertolak_belakang_dengan_permintaan	tersebut	bertolak	belakang	dengan	permintaan	1
tersebut_bertolak_belakang_dengan_pernyataan	tersebut	bertolak	belakang	dengan	pernyataan	1
tersebut_bisa_ter-lihat_belakangan_ini	tersebut	bisa	ter-lihat	belakangan	ini	1
tersebut_dalam_kurun_waktu_belakangan	tersebut	dalam	kurun	waktu	belakangan	1
tersebut_dengan_latar_belakang_agama	tersebut	dengan	latar	belakang	agama	1
tersebut_di_bagian_belakang_kipas	tersebut	di	bagian	belakang	kipas	1
tersebut_di_halaman_belakang_parkir	tersebut	di	halaman	belakang	parkir	1
tersebut_dilatar_belakangi_olehbeberapa_kesamaan	tersebut	dilatar	belakangi	olehbeberapa	kesamaan	1
tersebut_dilatar-belakangi_karena_para_legislator	tersebut	dilatar-belakangi	karena	para	legislator	1
tersebut_dilatarbelakangi_dendam_kesumat_yang	tersebut	dilatarbelakangi	dendam	kesumat	yang	1
tersebut_dilatarbelakangi_karena_masih_adanya	tersebut	dilatarbelakangi	karena	masih	adanya	1
tersebut_dilatarbelakangi_keinginan_untuk_menyederhanakan	tersebut	dilatarbelakangi	keinginan	untuk	menyederhanakan	1
tersebut_dilatarbelakangi_oleh_setiap_wilayah	tersebut	dilatarbelakangi	oleh	setiap	wilayah	1
tersebut_dilengkapi_kamera_belakang_13MP	tersebut	dilengkapi	kamera	belakang	13MP	1
tersebut_dipasang_pada_bagian_belakang	tersebut	dipasang	pada	bagian	belakang	1
tersebut_dua_tahun_belakangan_rela	tersebut	dua	tahun	belakangan	rela	1
tersebut_jelas_bertolak_belakang_dengan	tersebut	jelas	bertolak	belakang	dengan	1
tersebut_juga_dibekali_kamera_belakang	tersebut	juga	dibekali	kamera	belakang	1
tersebut_juga_dilengkapi_kamera_belakang	tersebut	juga	dilengkapi	kamera	belakang	1
tersebut_karena_sangat_bertolak_belakang	tersebut	karena	sangat	bertolak	belakang	1
tersebut_katanya_dilatarbelakangi_karena_kasus	tersebut	katanya	dilatarbelakangi	karena	kasus	1
tersebut_memegangi_bagian_belakang_pahanya	tersebut	memegangi	bagian	belakang	pahanya	1
tersebut_memiliki_latar_belakang_berbeda	tersebut	memiliki	latar	belakang	berbeda	1
tersebut_meng-ungkapkan_belakangan_ini_ber-hembus	tersebut	meng-ungkapkan	belakangan	ini	ber-hembus	1
tersebut_muncul_setelah_belakangan_ini	tersebut	muncul	setelah	belakangan	ini	1
tersebut_pemain_lini_belakang_maupun	tersebut	pemain	lini	belakang	maupun	1
tersebut_pembaca_mendapat_latar_belakang	tersebut	pembaca	mendapat	latar	belakang	1
tersebut_sangat_bertolak_belakang_dengan	tersebut	sangat	bertolak	belakang	dengan	1
tersebut_telah_ter-jadi_seminggu_belakangan	tersebut	telah	ter-jadi	seminggu	belakangan	1
tersebut_ter-letak_tepat_di_belakang	tersebut	ter-letak	tepat	di	belakang	1
tersebut_terjadi_persis_di_belakang	tersebut	terjadi	persis	di	belakang	1
tersebut_tetapi_belakangan_terungkap_kalau	tersebut	tetapi	belakangan	terungkap	kalau	1
tersebut_tiga_bus_paling_belakang	tersebut	tiga	bus	paling	belakang	1
terselubung_yang_belakangan_disebut-sebut_makin	terselubung	yang	belakangan	disebut-sebut	makin	1
tersendiri_saat_di_belakang_striker	tersendiri	saat	di	belakang	striker	1
tertahan_tengkorak_tulang_belakang_kepala	tertahan	tengkorak	tulang	belakang	kepala	1
tertangguh_di_dunia_lini_belakang	tertangguh	di	dunia	lini	belakang	1
tertembak_di_belakang_kepala_namun	tertembak	di	belakang	kepala	namun	1
tertentu_belakangan_ini_stem_cell	tertentu	belakangan	ini	stem	cell	1
tertinggal_delapan_poin_di_belakang	tertinggal	delapan	poin	di	belakang	1
tertinggal_jauh_di_belakang_apa	tertinggal	jauh	di	belakang	apa	1
tertinggal_lima_angka_di_belakang	tertinggal	lima	angka	di	belakang	1
tertinggal_sepekan_ke_belakang_dibanding	tertinggal	sepekan	ke	belakang	dibanding	1
tertinggi_peradilan_itu_belakangan_ini	tertinggi	peradilan	itu	belakangan	ini	1
tertulis_di_bagian-bagian_belakang_sementara	tertulis	di	bagian-bagian	belakang	sementara	1
terulang_dengan_dilatarbelakangi_letak_geografis	terulang	dengan	dilatarbelakangi	letak	geografis	1
terus_berada_di_belakang_sang	terus	berada	di	belakang	sang	1
terus_dibanjiri_warga_yang_belakangan	terus	dibanjiri	warga	yang	belakangan	1
terus_dilakukan_sebab_belakangan_ini	terus	dilakukan	sebab	belakangan	ini	1
terus_memburu_otak_di_belakang	terus	memburu	otak	di	belakang	1
terus_menuai_persoalan_hingga_belakangan	terus	menuai	persoalan	hingga	belakangan	1
terus_naik_belakangan_ini_dan	terus	naik	belakangan	ini	dan	1
terus_saja_melarat_dan_terbelakang	terus	saja	melarat	dan	terbelakang	1
terus_turun_beberapa_hari_belakangan	terus	turun	beberapa	hari	belakangan	1
teruta-ma_dalangnya_di_belakang-nya_tandasnya	teruta-ma	dalangnya	di	belakang-nya	tandasnya	1
terutama_beras_belakangan_ini_berpotensi	terutama	beras	belakangan	ini	berpotensi	1
terutama_mereka_yang_berlatar_belakang	terutama	mereka	yang	berlatar	belakang	1
terutama_saat_mengatasi_bola_belakang	terutama	saat	mengatasi	bola	belakang	1
terutama_yang_menghadap_ke_belakang	terutama	yang	menghadap	ke	belakang	1
terwujud_dalam_beberapa_bulan_belakangan	terwujud	dalam	beberapa	bulan	belakangan	1
tetangga_kanan_kiri_maupun_belakang	tetangga	kanan	kiri	maupun	belakang	1
tetangga_yang_berada_di_belakang	tetangga	yang	berada	di	belakang	1
tetap_dalam_kondisi_keterbelakangan_yang	tetap	dalam	kondisi	keterbelakangan	yang	1
tetap_enam_angka_di_belakang	tetap	enam	angka	di	belakang	1
tetap_menjadi_latar_belakang_andalan	tetap	menjadi	latar	belakang	andalan	1
tetap_tampil_di_lini_belakang	tetap	tampil	di	lini	belakang	1
tetapi_belakangan_hanya_berbicara_kurang	tetapi	belakangan	hanya	berbicara	kurang	1
tetapi_belakangan_ini_curah_hujan	tetapi	belakangan	ini	curah	hujan	1
tetapi_belakangan_unit_di_antaranya	tetapi	belakangan	unit	di	antaranya	1
tetapi_di_belakang_rumah_telah	tetapi	di	belakang	rumah	telah	1
tetapi_sudah_bebe-rapa_tahun_belakangan	tetapi	sudah	bebe-rapa	tahun	belakangan	1
tewas_terapung_di_kolam_belakang	tewas	terapung	di	kolam	belakang	1
tewasnya_lelaki_yang_belakangan_diketa-hui	tewasnya	lelaki	yang	belakangan	diketa-hui	1
thayib_belakangan_sering_dijadikan_pertentangan	thayib	belakangan	sering	dijadikan	pertentangan	1
thinking_yang_belakangan_mewabah_di	thinking	yang	belakangan	mewabah	di	1
tiap_calon_yang_berlatar_belakang	tiap	calon	yang	berlatar	belakang	1
tiap_lini_khususnya_lini_belakang	tiap	lini	khususnya	lini	belakang	1
tiba-tiba_dari_arah_belakang_ada	tiba-tiba	dari	arah	belakang	ada	1
tiba-tiba_saja_pingsan_di_belakang	tiba-tiba	saja	pingsan	di	belakang	1
tiba-tiba_saja_sudah_di_belakang	tiba-tiba	saja	sudah	di	belakang	1
tidak_ada_yang_memasukan_belakangan	tidak	ada	yang	memasukan	belakangan	1
tidak_akan_diperkuat_pemain_belakang	tidak	akan	diperkuat	pemain	belakang	1
tidak_akan_melihat_ke_belakang	tidak	akan	melihat	ke	belakang	1
tidak_akan_melihat_latar_belakang	tidak	akan	melihat	latar	belakang	1
tidak_berdasar_dan_bertolak_belakang	tidak	berdasar	dan	bertolak	belakang	1
tidak_berlatar_belakang_pertanian_atau	tidak	berlatar	belakang	pertanian	atau	1
tidak_berlatarbelakang_pendidikan_guru_keguruan	tidak	berlatarbelakang	pendidikan	guru	keguruan	1
tidak_bertentangan_dan_bertolak_belakang	tidak	bertentangan	dan	bertolak	belakang	1
tidak_bertolak_belakang_dengan_tata	tidak	bertolak	belakang	dengan	tata	1
tidak_bisa_diperbaiki_ke_belakangnya	tidak	bisa	diperbaiki	ke	belakangnya	1
tidak_bisa_diperkuat_pemain_belakang	tidak	bisa	diperkuat	pemain	belakang	1
tidak_di-latarbelakangi_persiapan_serba_wah	tidak	di-latarbelakangi	persiapan	serba	wah	1
tidak_diketahui_sebelumnya_di_belakang	tidak	diketahui	sebelumnya	di	belakang	1
tidak_dilengkapi_lampu_depan_belakang	tidak	dilengkapi	lampu	depan	belakang	1
tidak_dipengaruhi_oleh_latar_belakang	tidak	dipengaruhi	oleh	latar	belakang	1
tidak_diundang_lalu_komplain_belakangan	tidak	diundang	lalu	komplain	belakangan	1
tidak_hanya_daerah_terbelakang_yang	tidak	hanya	daerah	terbelakang	yang	1
tidak_hanya_duduk_di_belakang	tidak	hanya	duduk	di	belakang	1
tidak_itu_urusan_belakangan_yang	tidak	itu	urusan	belakangan	yang	1
tidak_jelas_apakah_roda_belakang	tidak	jelas	apakah	roda	belakang	1
tidak_kaku_belakangan_masyarakat_berbondong-bondong	tidak	kaku	belakangan	masyarakat	berbondong-bondong	1
tidak_kalah_lapang_di_belakang	tidak	kalah	lapang	di	belakang	1
tidak_keliru_di_kaca_belakang	tidak	keliru	di	kaca	belakang	1
tidak_lagi_terjadi_keterbelakangan_masyarakat	tidak	lagi	terjadi	keterbelakangan	masyarakat	1
tidak_mampu_menangkap_otak_dibelakang	tidak	mampu	menangkap	otak	dibelakang	1
tidak_melewati_mekanisme_juga_dilatarbelakangi	tidak	melewati	mekanisme	juga	dilatarbelakangi	1
tidak_melihat_latar_belakang_kekayaan	tidak	melihat	latar	belakang	kekayaan	1
tidak_memandang_latar_belakang_agama	tidak	memandang	latar	belakang	agama	1
tidak_memilih_berdasarkan_latar_belakang	tidak	memilih	berdasarkan	latar	belakang	1
tidak_memiliki_latar_belakang_ilmu	tidak	memiliki	latar	belakang	ilmu	1
tidak_memiliki_latar_belakang_pengetahuan	tidak	memiliki	latar	belakang	pengetahuan	1
tidak_memiliki_latar_belakang_politik	tidak	memiliki	latar	belakang	politik	1
tidak_memiliki_latar_belakang_sebagai	tidak	memiliki	latar	belakang	sebagai	1
tidak_memiliki_latar_belakang_seniman	tidak	memiliki	latar	belakang	seniman	1
tidak_memiliki_latar_belakang_tata	tidak	memiliki	latar	belakang	tata	1
tidak_memiliki_pintu_belakang_karena	tidak	memiliki	pintu	belakang	karena	1
tidak_memiliki_semua_pemain_belakang	tidak	memiliki	semua	pemain	belakang	1
tidak_mempan_karena_latar_belakang	tidak	mempan	karena	latar	belakang	1
tidak_mempertimbangkan_latar_belakang_pendidikan	tidak	mempertimbangkan	latar	belakang	pendidikan	1
tidak_mempunyai_latar_belakang_sebagai	tidak	mempunyai	latar	belakang	sebagai	1
tidak_menengok_ke_belakang_saat	tidak	menengok	ke	belakang	saat	1
tidak_menimbulkan_persoalan_di_belakang	tidak	menimbulkan	persoalan	di	belakang	1
tidak_menjelaskan_apa_latar_belakang	tidak	menjelaskan	apa	latar	belakang	1
tidak_peduli_dengan_latar_belakang	tidak	peduli	dengan	latar	belakang	1
tidak_perlu_ditampilkan_di_belakang	tidak	perlu	ditampilkan	di	belakang	1
tidak_perlu_melihat_latar_belakang	tidak	perlu	melihat	latar	belakang	1
tidak_punya_latar_belakang_di	tidak	punya	latar	belakang	di	1
tidak_punya_latar_belakang_menangani	tidak	punya	latar	belakang	menangani	1
tidak_rapi_di_lini_belakang	tidak	rapi	di	lini	belakang	1
tidak_sejalan_bahkan_bertolak_belakang	tidak	sejalan	bahkan	bertolak	belakang	1
tidak_sekadar_berada_di_belakang	tidak	sekadar	berada	di	belakang	1
tidak_sempat_hadir_namun_belakangan	tidak	sempat	hadir	namun	belakangan	1
tidak_semua_berlatar_belakang_pendidikan	tidak	semua	berlatar	belakang	pendidikan	1
tidak_semua_mengalami_keterbelakangan_mental	tidak	semua	mengalami	keterbelakangan	mental	1
tidak_semuanya_berlatar_belakang_dari	tidak	semuanya	berlatar	belakang	dari	1
tidak_sendiri_ada_orang-orang_dibelakangnya	tidak	sendiri	ada	orang-orang	dibelakangnya	1
tidak_sesuai_latar_belakang_pendidikan	tidak	sesuai	latar	belakang	pendidikan	1
tidak_tahu_latar_belakang_mereka	tidak	tahu	latar	belakang	mereka	1
tidak_terjadi_jika_pemain_belakangnya	tidak	terjadi	jika	pemain	belakangnya	1
tidak_terlepas_dari_latar_belakang	tidak	terlepas	dari	latar	belakang	1
tidak_terpakai_belakangnya_digunakan_kembali	tidak	terpakai	belakangnya	digunakan	kembali	1
tidaklah_masuk_akal_bila_belakangan	tidaklah	masuk	akal	bila	belakangan	1
tidur_di_belakang_warung_bubur	tidur	di	belakang	warung	bubur	1
tidur_di_kamar_belakang_lalu	tidur	di	kamar	belakang	lalu	1
tidur_rumah_sakit_di_belakang	tidur	rumah	sakit	di	belakang	1
tiga_anaknya_dengan_latar_belakangnya	tiga	anaknya	dengan	latar	belakangnya	1
tiga_bulan_belakangan_ini_sekitar	tiga	bulan	belakangan	ini	sekitar	1
tiga_bulan_belakangan_ini_tidak	tiga	bulan	belakangan	ini	tidak	1
tiga_bulan_belakangan_logam_mulia	tiga	bulan	belakangan	logam	mulia	1
tiga_bulan_ke_belakang_dari	tiga	bulan	ke	belakang	dari	1
tiga_dasawarsa_belakangan_juga_dibarengi	tiga	dasawarsa	belakangan	juga	dibarengi	1
tiga_hari_belakangan_rumah_sakit	tiga	hari	belakangan	rumah	sakit	1
tiga_kilogram_belakangan_ini_sudah	tiga	kilogram	belakangan	ini	sudah	1
tiga_lelaki_muda_di_belakangnya	tiga	lelaki	muda	di	belakangnya	1
tiga_roda_bagian_belakang_pengemudinya	tiga	roda	bagian	belakang	pengemudinya	1
tiga_tahun_belakangan_ia_menginginkan	tiga	tahun	belakangan	ia	menginginkan	1
tiga_tahun_belakangan_ini_kami	tiga	tahun	belakangan	ini	kami	1
tiga_tahun_belakangan_ini_lari	tiga	tahun	belakangan	ini	lari	1
tiga_tahun_belakangan_khusus_waktu	tiga	tahun	belakangan	khusus	waktu	1
tiga_tahun_ke_belakang_dikenakan	tiga	tahun	ke	belakang	dikenakan	1
tikaman_ke_bagian_leher_belakang	tikaman	ke	bagian	leher	belakang	1
tiket_belakang_gawang_utara_selatan	tiket	belakang	gawang	utara	selatan	1
tiket_dari_pintu_belakang_atau	tiket	dari	pintu	belakang	atau	1
tiket_dari_pintu_belakang_tegas	tiket	dari	pintu	belakang	tegas	1
tiket_nasional_juga_berlatar_belakang	tiket	nasional	juga	berlatar	belakang	1
tiket_untuk_tribun_belakang_gawang	tiket	untuk	tribun	belakang	gawang	1
tikus_di_pegu-nungan_belakang_kampung	tikus	di	pegu-nungan	belakang	kampung	1
tikus_lain_yang_datang_belakangan	tikus	lain	yang	datang	belakangan	1
tim_belakang_layar_kedua_kandidat	tim	belakang	layar	kedua	kandidat	1
tim_di_belakang_akan_kesulitan	tim	di	belakang	akan	kesulitan	1
tim_khususnya_lini_belakang_alangkah	tim	khususnya	lini	belakang	alangkah	1
tim_namun_lini_belakang_kedua	tim	namun	lini	belakang	kedua	1
tim_yang_solid_di_belakang	tim	yang	solid	di	belakang	1
timpang_namun_belakangan_ini_berhasil	timpang	namun	belakangan	ini	berhasil	1
timsel_namun_belakangan_dipakai_untuk	timsel	namun	belakangan	dipakai	untuk	1
timur_atau_di_belakang_bench	timur	atau	di	belakang	bench	1
timur_kalau_perempuan_di_belakang	timur	kalau	perempuan	di	belakang	1
tinggal_persis_di_belakang_rumahnya	tinggal	persis	di	belakang	rumahnya	1
tinggi_belakangan_ini_berdampak_pada	tinggi	belakangan	ini	berdampak	pada	1
tinggi_belakangan_ini_tak_luput	tinggi	belakangan	ini	tak	luput	1
tinggi_cakram_intervertebral_tulang_belakang	tinggi	cakram	intervertebral	tulang	belakang	1
tinggi_dan_berbahaya_melatarbelakangi_dirinya	tinggi	dan	berbahaya	melatarbelakangi	dirinya	1
