ngram	w1	w2	w3	n
sangat_khas_masa	sangat	khas	masa	1
sangat_kontro-versial_masa	sangat	kontro-versial	masa	1
sangat_mempengaruhi_masa	sangat	mempengaruhi	masa	1
sangat_menikmati_masa-masa	sangat	menikmati	masa-masa	1
sangat_optimis_masa	sangat	optimis	masa	1
sanggup_memotong_masa	sanggup	memotong	masa	1
sangka_masa_kecil	sangka	masa	kecil	1
sapiens_yang_masa	sapiens	yang	masa	1
satu_hal_masa	satu	hal	masa	1
satu_masa_bahan	satu	masa	bahan	1
satu_masa_depan	satu	masa	depan	1
satu_masa_di	satu	masa	di	1
satu_masa_lalu	satu	masa	lalu	1
satu_masa_panen	satu	masa	panen	1
satu_masa-masa_paling	satu	masa-masa	paling	1
satu_musim_masa	satu	musim	masa	1
satu_pemimpin_masa	satu	pemimpin	masa	1
satu_periode_masa	satu	periode	masa	1
saudara_di_masa	saudara	di	masa	1
saya_berpikir_masa	saya	berpikir	masa	1
saya_dari_masa	saya	dari	masa	1
saya_hingga_masa	saya	hingga	masa	1
saya_karena_masa	saya	karena	masa	1
saya_masa-lah_perayaan	saya	masa-lah	perayaan	1
saya_masuk_masa	saya	masuk	masa	1
saya_menyimpulkan_masa	saya	menyimpulkan	masa	1
saya_saat_masa	saya	saat	masa	1
saya_tentang_masa	saya	tentang	masa	1
saya_terkait_masa	saya	terkait	masa	1
sciences_di_masa	sciences	di	masa	1
scorer_sepanjang_masa	scorer	sepanjang	masa	1
se_suai_masa	se	suai	masa	1
se-bagai_masa_refreshing	se-bagai	masa	refreshing	1
se-belum_masa_jabatan	se-belum	masa	jabatan	1
se-cara_reguler_masa	se-cara	reguler	masa	1
se-jak_masa_sebelum	se-jak	masa	sebelum	1
se-lama_dalam_masa	se-lama	dalam	masa	1
se-lesai_pada_masa	se-lesai	pada	masa	1
se-perjuangan_di_masa	se-perjuangan	di	masa	1
se-raya_menambahkan_masa	se-raya	menambahkan	masa	1
se-tidaknya_seperti_masa	se-tidaknya	seperti	masa	1
seadanya_selama_masa	seadanya	selama	masa	1
seakan-akan_masa_bodoh	seakan-akan	masa	bodoh	1
sebab_berbagai_masa-lah	sebab	berbagai	masa-lah	1
sebab_masa_akan	sebab	masa	akan	1
sebab_masa_berlaku	sebab	masa	berlaku	1
sebab_masa_kini	sebab	masa	kini	1
sebab_masa_pendaftaran	sebab	masa	pendaftaran	1
sebab_pada_masa	sebab	pada	masa	1
sebab_semua_masa	sebab	semua	masa	1
sebabnya_pada_masa-masa	sebabnya	pada	masa-masa	1
sebagai_akhir_masa	sebagai	akhir	masa	1
sebagai_kenangan_masa	sebagai	kenangan	masa	1
sebagai_kisah_masa	sebagai	kisah	masa	1
sebagai_kota_masa	sebagai	kota	masa	1
sebagai_masa_adaptasi	sebagai	masa	adaptasi	1
sebagai_masa_emas	sebagai	masa	emas	1
sebagai_masa_kritis	sebagai	masa	kritis	1
sebagai_masa_penebusan	sebagai	masa	penebusan	1
sebagai_masa_skandal	sebagai	masa	skandal	1
sebagai_masa_transisi	sebagai	masa	transisi	1
sebagai_mobil_masa	sebagai	mobil	masa	1
sebagai_peristiwa_masa	sebagai	peristiwa	masa	1
sebagai_pesepakbola_masa	sebagai	pesepakbola	masa	1
sebagai_pondasi_masa	sebagai	pondasi	masa	1
sebagai_presiden_masa	sebagai	presiden	masa	1
sebagai_rektor_masa	sebagai	rektor	masa	1
sebagai_sejak_masa	sebagai	sejak	masa	1
sebagai_sepanjang_masa	sebagai	sepanjang	masa	1
sebagai_tabungan_masa	sebagai	tabungan	masa	1
sebagaimana_masa_lalunya	sebagaimana	masa	lalunya	1
sebagian_masa_dari	sebagian	masa	dari	1
sebagian_untuk_masa	sebagian	untuk	masa	1
sebagian_wanita_masa	sebagian	wanita	masa	1
sebangun_dengan_masa	sebangun	dengan	masa	1
sebatas_pada_masa	sebatas	pada	masa	1
sebe-lum_masa_deadline	sebe-lum	masa	deadline	1
sebe-lum_masa_kampanye	sebe-lum	masa	kampanye	1
sebelum_dimulainya_masa	sebelum	dimulainya	masa	1
sebelum_libur_masa	sebelum	libur	masa	1
sebelum_masa_akhir	sebelum	masa	akhir	1
sebelum_masa_arus	sebelum	masa	arus	1
sebelum_masa_bakti	sebelum	masa	bakti	1
sebelum_masa_berakhir	sebelum	masa	berakhir	1
sebelum_masa_berlakunya	sebelum	masa	berlakunya	1
sebelum_masa_cuti	sebelum	masa	cuti	1
sebelum_masa_duka	sebelum	masa	duka	1
sebelum_masa_ja-batan	sebelum	masa	ja-batan	1
sebelum_masa_kepemimpinan	sebelum	masa	kepemimpinan	1
sebelum_masa_kontrak	sebelum	masa	kontrak	1
sebelum_masa_panen	sebelum	masa	panen	1
sebelum_masa_pendaf-taran	sebelum	masa	pendaf-taran	1
sebelum_masa_pendaftaran	sebelum	masa	pendaftaran	1
sebelum_masa_pengampunan	sebelum	masa	pengampunan	1
sebelum_masa_per-panjangan	sebelum	masa	per-panjangan	1
sebelum_masa_persidangan	sebelum	masa	persidangan	1
sebelum_masa_pilihan	sebelum	masa	pilihan	1
sebelum_masa_pramusim	sebelum	masa	pramusim	1
sebelum_masa_puasa	sebelum	masa	puasa	1
sebelum_masa_pubertas	sebelum	masa	pubertas	1
sebelum_masa_reses	sebelum	masa	reses	1
sebelum_masa_sebelum	sebelum	masa	sebelum	1
sebelum_masa_tenggang	sebelum	masa	tenggang	1
sebelum_masa_transisi	sebelum	masa	transisi	1
sebelum_masa_tua	sebelum	masa	tua	1
sebelum_masuk_masa	sebelum	masuk	masa	1
sebelum_me-masuki_masa	sebelum	me-masuki	masa	1
sebelum_memasuki_masa	sebelum	memasuki	masa	1
sebelum_memutuskan_masa	sebelum	memutuskan	masa	1
sebelum_mengawali_masa	sebelum	mengawali	masa	1
sebelum_selesai_masa	sebelum	selesai	masa	1
sebelum_tiba_masa	sebelum	tiba	masa	1
sebelumnya_saat_masa	sebelumnya	saat	masa	1
sebelumnya_selama_masa	sebelumnya	selama	masa	1
sebenarnya_di_masa-masa	sebenarnya	di	masa-masa	1
sebuah_rumah_masa	sebuah	rumah	masa	1
sebut-sebut_masa_lalu	sebut-sebut	masa	lalu	1
secara_masa_kini	secara	masa	kini	1
sece-patnya_menyelesaikan_masa-lah	sece-patnya	menyelesaikan	masa-lah	1
secepatnya_melaporkan_masa-lah	secepatnya	melaporkan	masa-lah	1
sedang_diduduki_masa	sedang	diduduki	masa	1
sedang_masa_erupsi	sedang	masa	erupsi	1
sedang_masa_pencalonan	sedang	masa	pencalonan	1
sedang_masa_perawatan	sedang	masa	perawatan	1
sedang_melaksanakan_masa	sedang	melaksanakan	masa	1
sedang_melalui_masa	sedang	melalui	masa	1
sedang_memperpanjang_masa	sedang	memperpanjang	masa	1
sedang_mempersiapkan_masa	sedang	mempersiapkan	masa	1
sedang_men-jalani_masa	sedang	men-jalani	masa	1
sedang_menikmati_masa	sedang	menikmati	masa	1
sedang_merintis_masa	sedang	merintis	masa	1
sedangkan_masa_periodisasi	sedangkan	masa	periodisasi	1
sedangkan_masa_waktu	sedangkan	masa	waktu	1
sederhananya_pada_masa	sederhananya	pada	masa	1
sedi-kit_pada_masa-masa	sedi-kit	pada	masa-masa	1
segala_atribut_masa	segala	atribut	masa	1
segalanya_termasuk_masa	segalanya	termasuk	masa	1
segar_terhadap_masa	segar	terhadap	masa	1
segera_ber-akhirnya_masa	segera	ber-akhirnya	masa	1
segera_berakhir_masa	segera	berakhir	masa	1
segera_melepas_masa	segera	melepas	masa	1
segera_memulai_masa	segera	memulai	masa	1
segera_menghabisi_masa	segera	menghabisi	masa	1
segera_menyikapi_masa-lah	segera	menyikapi	masa-lah	1
segera_menyudahi_masa	segera	menyudahi	masa	1
sehari_masa_langsung	sehari	masa	langsung	1
sehari_sebelum_masa	sehari	sebelum	masa	1
sehari_sehingga_masa	sehari	sehingga	masa	1
seharusnya_masa-lah_dana	seharusnya	masa-lah	dana	1
sehat_untuk_masa	sehat	untuk	masa	1
sehingga_diperpan-jang_masa	sehingga	diperpan-jang	masa	1
sehingga_masa_aktif	sehingga	masa	aktif	1
sehingga_masa_waktu	sehingga	masa	waktu	1
sehingga_memperpanjang_masa	sehingga	memperpanjang	masa	1
sehingga_pelajaran-pelajaran_masa	sehingga	pelajaran-pelajaran	masa	1
seindah_masa-masa_lalu	seindah	masa-masa	lalu	1
seiring_datangnya_masa	seiring	datangnya	masa	1
seiring_masa_kampanye	seiring	masa	kampanye	1
seja-rah_masa_lalu	seja-rah	masa	lalu	1
sejahtera_di_masa	sejahtera	di	masa	1
sejak_akhir_masa	sejak	akhir	masa	1
sejak_di_masa	sejak	di	masa	1
sejak_masa_anak	sejak	masa	anak	1
sejak_masa_angkutan	sejak	masa	angkutan	1
sejak_masa_awal	sejak	masa	awal	1
sejak_masa_diagnosa	sejak	masa	diagnosa	1
sejak_masa_eksploitasi	sejak	masa	eksploitasi	1
sejak_masa_eksplorasi	sejak	masa	eksplorasi	1
sejak_masa_itu	sejak	masa	itu	1
sejak_masa_jabatan	sejak	masa	jabatan	1
sejak_masa_janin	sejak	masa	janin	1
sejak_masa_jelang	sejak	masa	jelang	1
sejak_masa_kampanye	sejak	masa	kampanye	1
sejak_masa_kanak-kanak	sejak	masa	kanak-kanak	1
sejak_masa_kanaknya	sejak	masa	kanaknya	1
sejak_masa_ke-cilnya	sejak	masa	ke-cilnya	1
sejak_masa_kekuasaan	sejak	masa	kekuasaan	1
sejak_masa_kemunculannya	sejak	masa	kemunculannya	1
sejak_masa_kuliah	sejak	masa	kuliah	1
sejak_masa_orde	sejak	masa	orde	1
sejak_masa_pasca-Orde	sejak	masa	pasca-Orde	1
sejak_masa_pasca-proklamasi	sejak	masa	pasca-proklamasi	1
sejak_masa_pasca-Soeharto	sejak	masa	pasca-Soeharto	1
sejak_masa_persiapan	sejak	masa	persiapan	1
sejak_masa_persidangan	sejak	masa	persidangan	1
sejak_masa_pra	sejak	masa	pra	1
sejak_masa_pra-industri	sejak	masa	pra-industri	1
sejak_masa_sebelum	sejak	masa	sebelum	1
sejak_masa_silam	sejak	masa	silam	1
sejak_masa_tanam	sejak	masa	tanam	1
sejak_masa_yang	sejak	masa	yang	1
sejak_masa-masa_awal	sejak	masa-masa	awal	1
sejak_masih_masa	sejak	masih	masa	1
sejak_pada_masa	sejak	pada	masa	1
sejak_sebelum_masa	sejak	sebelum	masa	1
sejarah_hingga_masa	sejarah	hingga	masa	1
sejarah_masa_depan	sejarah	masa	depan	1
sejarah_masa_lalunya	sejarah	masa	lalunya	1
sejarah_pada_masa	sejarah	pada	masa	1
sejarah-sejarah_masa_lalu	sejarah-sejarah	masa	lalu	1
sejatinya_masa_penyaluran	sejatinya	masa	penyaluran	1
sejenak_ke_masa	sejenak	ke	masa	1
sejenak_tentang_masa	sejenak	tentang	masa	1
sejenis_di_masa	sejenis	di	masa	1
sejumlah_masa_yang	sejumlah	masa	yang	1
seka-ligus_mengungkapkan_masa-lah-masalah	seka-ligus	mengungkapkan	masa-lah-masalah	1
seka-rang_adalah_masa-masa	seka-rang	adalah	masa-masa	1
sekadar_generasi_masa	sekadar	generasi	masa	1
sekadar_ketika_masa	sekadar	ketika	masa	1
sekali_ketika_masa	sekali	ketika	masa	1
sekali_pada_masa	sekali	pada	masa	1
sekali_saja_masa	sekali	saja	masa	1
sekaligus_jaminan_masa	sekaligus	jaminan	masa	1
sekaligus_masa_depan	sekaligus	masa	depan	1
sekaligus_masa_jabatan	sekaligus	masa	jabatan	1
sekarang_adalah_masa	sekarang	adalah	masa	1
sekarang_dalam_masa	sekarang	dalam	masa	1
sekarang_masih_masa	sekarang	masih	masa	1
sekarang_merupakan_masa	sekarang	merupakan	masa	1
sekarang_pada_masa	sekarang	pada	masa	1
sekarang_sebelum_masa	sekarang	sebelum	masa	1
sekdes_yang_masa	sekdes	yang	masa	1
sekelompok_masa_di	sekelompok	masa	di	1
sekiranya_masa-lah_ini	sekiranya	masa-lah	ini	1
sekitar_ribu_masa	sekitar	ribu	masa	1
sekolah_dan_masa	sekolah	dan	masa	1
sekolah_masa_paling	sekolah	masa	paling	1
sekolah_yang_masa	sekolah	yang	masa	1
sela_masa_istirahat	sela	masa	istirahat	1
sela-ma_masa_orde	sela-ma	masa	orde	1
sela-ma_masa_orientasi	sela-ma	masa	orientasi	1
selain_itu_masa	selain	itu	masa	1
selalu_berbicara_masa	selalu	berbicara	masa	1
selalu_mengingatkan_masa	selalu	mengingatkan	masa	1
selalu_teringat_masa	selalu	teringat	masa	1
selama_dalam_masa	selama	dalam	masa	1
selama_hari_masa	selama	hari	masa	1
selama_ini_masa	selama	ini	masa	1
selama_masa_adventus	selama	masa	adventus	1
selama_masa_arus	selama	masa	arus	1
selama_masa_bakti	selama	masa	bakti	1
selama_masa_bekerja	selama	masa	bekerja	1
selama_masa_berkuasanya	selama	masa	berkuasanya	1
selama_masa_berlakunya	selama	masa	berlakunya	1
selama_masa_cuaca	selama	masa	cuaca	1
selama_masa_cuti	selama	masa	cuti	1
selama_masa_evaluasi	selama	masa	evaluasi	1
selama_masa_festival	selama	masa	festival	1
selama_masa_garansi	selama	masa	garansi	1
selama_masa_hidup	selama	masa	hidup	1
selama_masa_hidup-nya	selama	masa	hidup-nya	1
selama_masa_jaya	selama	masa	jaya	1
selama_masa_kanak-kanak	selama	masa	kanak-kanak	1
selama_masa_keanggotaan	selama	masa	keanggotaan	1
selama_masa_kepemimpinan	selama	masa	kepemimpinan	1
selama_masa_kredit	selama	masa	kredit	1
selama_masa_kuliah	selama	masa	kuliah	1
selama_masa_launching	selama	masa	launching	1
selama_masa_menjalani	selama	masa	menjalani	1
selama_masa_menstruasi	selama	masa	menstruasi	1
selama_masa_moratorium	selama	masa	moratorium	1
selama_masa_operasi	selama	masa	operasi	1
selama_masa_orientasi	selama	masa	orientasi	1
selama_masa_panen	selama	masa	panen	1
selama_masa_pe-merintahan	selama	masa	pe-merintahan	1
selama_masa_pelarian	selama	masa	pelarian	1
selama_masa_pemberian	selama	masa	pemberian	1
selama_masa_pemberontakan	selama	masa	pemberontakan	1
selama_masa_pemilukada	selama	masa	pemilukada	1
selama_masa_peminjaman	selama	masa	peminjaman	1
selama_masa_pemusatan	selama	masa	pemusatan	1
selama_masa_penayangan	selama	masa	penayangan	1
selama_masa_penayangannya	selama	masa	penayangannya	1
selama_masa_pendidikan	selama	masa	pendidikan	1
selama_masa_pendudukan	selama	masa	pendudukan	1
selama_masa_pengiriman	selama	masa	pengiriman	1
selama_masa_penjajahan	selama	masa	penjajahan	1
selama_masa_pensiun	selama	masa	pensiun	1
selama_masa_penugasan	selama	masa	penugasan	1
selama_masa_penyegelan	selama	masa	penyegelan	1
selama_masa_penyelidikan	selama	masa	penyelidikan	1
selama_masa_percobaan	selama	masa	percobaan	1
selama_masa_pergolakan	selama	masa	pergolakan	1
selama_masa_perselisihan	selama	masa	perselisihan	1
selama_masa_persiapan	selama	masa	persiapan	1
selama_masa_persidangan	selama	masa	persidangan	1
selama_masa_pra-industri	selama	masa	pra-industri	1
selama_masa_pra-Paskah	selama	masa	pra-Paskah	1
selama_masa_prajabatan	selama	masa	prajabatan	1
selama_masa_praperadilan	selama	masa	praperadilan	1
selama_masa_promo	selama	masa	promo	1
selama_masa_remaja	selama	masa	remaja	1
selama_masa_sekolah	selama	masa	sekolah	1
selama_masa_sewa	selama	masa	sewa	1
selama_masa_sewanya	selama	masa	sewanya	1
selama_masa_skors	selama	masa	skors	1
selama_masa_studi	selama	masa	studi	1
selama_masa_sulit	selama	masa	sulit	1
selama_masa_tanggap	selama	masa	tanggap	1
selama_masa_tindak	selama	masa	tindak	1
selama_menja-lani_masa	selama	menja-lani	masa	1
selama_satu_masa	selama	satu	masa	1
selamat_tinggal_masa	selamat	tinggal	masa	1
seleksi_masa_percobaan	seleksi	masa	percobaan	1
selepas_masa_itu	selepas	masa	itu	1
selepas_masa_kepengurusannya	selepas	masa	kepengurusannya	1
selesai_da-lam_masa	selesai	da-lam	masa	1
selesai_dalam_masa	selesai	dalam	masa	1
selesai_masa_berkabung	selesai	masa	berkabung	1
selesai_masa_jabatannya	selesai	masa	jabatannya	1
selesai_masa_studinya	selesai	masa	studinya	1
selesai_masa_tahananya	selesai	masa	tahananya	1
selesai_masa_tugasnya	selesai	masa	tugasnya	1
selesai_sampai_masa	selesai	sampai	masa	1
selesai_sebelum_masa	selesai	sebelum	masa	1
selesainya_masa_liburan	selesainya	masa	liburan	1
selidiki_masa-lah_ini	selidiki	masa-lah	ini	1
selular_memperhatikan_masa	selular	memperhatikan	masa	1
seluruh_masa_ia	seluruh	masa	ia	1
seluruh_masa_kecilnya	seluruh	masa	kecilnya	1
sem-pat_mengalami_masa-masa	sem-pat	mengalami	masa-masa	1
semakin_memikirkan_masa	semakin	memikirkan	masa	1
semakin_mengancam_masa	semakin	mengancam	masa	1
semangat_dan_masa	semangat	dan	masa	1
semangat_masa_untuk	semangat	masa	untuk	1
sembilan_bulan_masa	sembilan	bulan	masa	1
semboyan_masa_lalu	semboyan	masa	lalu	1
semenjak_akhir_masa	semenjak	akhir	masa	1
semenjak_masa_kolonial	semenjak	masa	kolonial	1
semenjak_masa_liburan	semenjak	masa	liburan	1
sementara_masa_angkutan	sementara	masa	angkutan	1
semeriah_masa_penjajahan	semeriah	masa	penjajahan	1
seminggu_berjalan_masa	seminggu	berjalan	masa	1
sempat_dihakimi_masa	sempat	dihakimi	masa	1
sempat_me-ngalami_masa	sempat	me-ngalami	masa	1
sempat_melalui_masa	sempat	melalui	masa	1
sempat_men-galami_masa-masa	sempat	men-galami	masa-masa	1
sempat_mengalami_masa	sempat	mengalami	masa	1
sempat_terjadi_masa	sempat	terjadi	masa	1
sempurna_di_masa	sempurna	di	masa	1
semua_ada_masa-nya	semua	ada	masa-nya	1
semua_anak_masa	semua	anak	masa	1
semua_jangan_masa	semua	jangan	masa	1
semua_masa_depan	semua	masa	depan	1
semua_me-dia_masa	semua	me-dia	masa	1
semua_mobil_masa	semua	mobil	masa	1
semua_untuk_masa	semua	untuk	masa	1
sendiri_di_masa	sendiri	di	masa	1
sendiri_menerima_masa	sendiri	menerima	masa	1
sendirinya_pada_masa	sendirinya	pada	masa	1
sengaja_mengangkat_masa-lah	sengaja	mengangkat	masa-lah	1
sengaja_menumpuk_masa	sengaja	menumpuk	masa	1
sengaja_menunggangi_masa	sengaja	menunggangi	masa	1
seni_masa_lalu	seni	masa	lalu	1
senjata_rezim_masa	senjata	rezim	masa	1
sense_masa_untuk	sense	masa	untuk	1
seorang_oknum_masa	seorang	oknum	masa	1
seorang_tokoh_masa	seorang	tokoh	masa	1
sepan-jang_masa_seperti	sepan-jang	masa	seperti	1
sepanjang_masa_akun	sepanjang	masa	akun	1
sepanjang_masa_bagi	sepanjang	masa	bagi	1
sepanjang_masa_buat	sepanjang	masa	buat	1
sepanjang_masa_damai	sepanjang	masa	damai	1
sepanjang_masa_derby	sepanjang	masa	derby	1
sepanjang_masa_diseluruh	sepanjang	masa	diseluruh	1
sepanjang_masa_ini	sepanjang	masa	ini	1
sepanjang_masa_iPhone	sepanjang	masa	iPhone	1
sepanjang_masa_kampanye	sepanjang	masa	kampanye	1
sepanjang_masa_katanya	sepanjang	masa	katanya	1
sepanjang_masa_klub	sepanjang	masa	klub	1
sepanjang_masa_kontrak	sepanjang	masa	kontrak	1
sepanjang_masa_merupakan	sepanjang	masa	merupakan	1
sepanjang_masa_milik	sepanjang	masa	milik	1
sepanjang_masa_mungkin	sepanjang	masa	mungkin	1
sepanjang_masa_sungguh	sepanjang	masa	sungguh	1
sepanjang_masa_tan-dasnya	sepanjang	masa	tan-dasnya	1
sepanjang_masa_tulis	sepanjang	masa	tulis	1
sepanjang_masa_yang	sepanjang	masa	yang	1
sepanjang_masa-masa_persidangan	sepanjang	masa-masa	persidangan	1
sepanjang_menjalani_masa	sepanjang	menjalani	masa	1
separuh_masa_berkuasa	separuh	masa	berkuasa	1
separuh_masa_jabatannya	separuh	masa	jabatannya	1
sependapat_masa-masa_penantian	sependapat	masa-masa	penantian	1
seperti_itu_masa	seperti	itu	masa	1
seperti_masa_keemasan	seperti	masa	keemasan	1
seperti_masa_lajang	seperti	masa	lajang	1
seperti_masa_lampau	seperti	masa	lampau	1
seperti_masa_liburan	seperti	masa	liburan	1
seperti_masa_pacaran	seperti	masa	pacaran	1
seperti_masa_pemulihan	seperti	masa	pemulihan	1
seperti_menapaki_masa	seperti	menapaki	masa	1
seperti_pelanggaran_masa	seperti	pelanggaran	masa	1
seperti_pembatasan_masa	seperti	pembatasan	masa	1
seperti_persyaratan_masa	seperti	persyaratan	masa	1
seperti_superstar_masa	seperti	superstar	masa	1
seperti_tahun_masa	seperti	tahun	masa	1
seperti_tekstil_masa	seperti	tekstil	masa	1
seperti_tubuhku_masa	seperti	tubuhku	masa	1
sepuluh_dari_masa	sepuluh	dari	masa	1
seputar_kehidupan_masa	seputar	kehidupan	masa	1
serahkan_masa-lah_ini	serahkan	masa-lah	ini	1
serangan_terhadap_masa	serangan	terhadap	masa	1
serentak_masa_kekosongan	serentak	masa	kekosongan	1
serius_di_masa	serius	di	masa	1
serius_di_masa-masa	serius	di	masa-masa	1
serius_menanggani_masa-lah	serius	menanggani	masa-lah	1
serius_terkait_masa	serius	terkait	masa	1
serpihan_kenyataan_masa	serpihan	kenyataan	masa	1
serta_dua_masa	serta	dua	masa	1
serta_kebijakan_masa	serta	kebijakan	masa	1
serta_masa_kampa-nye	serta	masa	kampa-nye	1
serta_masa-lah_galian	serta	masa-lah	galian	1
serta_masa-lah_pilkada	serta	masa-lah	pilkada	1
serta_penggalangan_masa	serta	penggalangan	masa	1
service_karena_masa	service	karena	masa	1
seseorang_di_masa	seseorang	di	masa	1
sesering­_masa_saya	sesering­	masa	saya	1
sesuai_ketentuan_masa	sesuai	ketentuan	masa	1
sesuai_masa_bakti	sesuai	masa	bakti	1
sesuai_masa_kontrak	sesuai	masa	kontrak	1
sesuai_masa_perbaikan	sesuai	masa	perbaikan	1
sesuai_masa_periodenya	sesuai	masa	periodenya	1
sesuatu_demi_masa	sesuatu	demi	masa	1
sesuatu_mengenai_masa	sesuatu	mengenai	masa	1
sesudah_masa_kampanye	sesudah	masa	kampanye	1
sesungguhnya_masa_depan	sesungguhnya	masa	depan	1
sesungguhnya_untuk_masa	sesungguhnya	untuk	masa	1
setahun_dengan_masa	setahun	dengan	masa	1
setahun_lagi_masa	setahun	lagi	masa	1
setahun_masa_pembekuan	setahun	masa	pembekuan	1
setahun_masa_penugasan	setahun	masa	penugasan	1
setahun_masa_sudah	setahun	masa	sudah	1
setalah_masa_kerjanya	setalah	masa	kerjanya	1
sete-lah_habis_masa	sete-lah	habis	masa	1
setelah_akhirnya_masa	setelah	akhirnya	masa	1
setelah_berakhirnya_masa	setelah	berakhirnya	masa	1
setelah_besar_masa	setelah	besar	masa	1
setelah_di_masa	setelah	di	masa	1
setelah_diberikan_masa	setelah	diberikan	masa	1
setelah_habis_masa	setelah	habis	masa	1
setelah_masa_bayar	setelah	masa	bayar	1
setelah_masa_berkabung	setelah	masa	berkabung	1
setelah_masa_bunga	setelah	masa	bunga	1
setelah_masa_haid	setelah	masa	haid	1
setelah_masa_idah	setelah	masa	idah	1
setelah_masa_idahnya	setelah	masa	idahnya	1
setelah_masa_itu	setelah	masa	itu	1
setelah_masa_izinnya	setelah	masa	izinnya	1
setelah_masa_ja-batan	setelah	masa	ja-batan	1
setelah_masa_jabatannya	setelah	masa	jabatannya	1
setelah_masa_kehamilan	setelah	masa	kehamilan	1
setelah_masa_klarifikasi	setelah	masa	klarifikasi	1
setelah_masa_kuliah	setelah	masa	kuliah	1
setelah_masa_libur	setelah	masa	libur	1
setelah_masa_liburan	setelah	masa	liburan	1
setelah_masa_mengambang	setelah	masa	mengambang	1
setelah_masa_panen	setelah	masa	panen	1
setelah_masa_pemulihan	setelah	masa	pemulihan	1
setelah_masa_penahanan	setelah	masa	penahanan	1
setelah_masa_pidananya	setelah	masa	pidananya	1
setelah_masa_pinjamannya	setelah	masa	pinjamannya	1
setelah_masa_reformasi	setelah	masa	reformasi	1
setelah_masa_resesi	setelah	masa	resesi	1
setelah_masa_sewa	setelah	masa	sewa	1
setelah_masa_sosialisasi	setelah	masa	sosialisasi	1
setelah_masa_tanggap	setelah	masa	tanggap	1
setelah_masa_tolerans	setelah	masa	tolerans	1
setelah_masa_tugas	setelah	masa	tugas	1
setelah_melalui_masa	setelah	melalui	masa	1
setelah_mengalami_masa	setelah	mengalami	masa	1
setelah_menginjak_masa	setelah	menginjak	masa	1
setelah_menikmati_masa	setelah	menikmati	masa	1
setelah_menyelesaikan_masa	setelah	menyelesaikan	masa	1
setelah_penutupan_masa	setelah	penutupan	masa	1
setelah_tahun_masa	setelah	tahun	masa	1
setengah_dari_masa	setengah	dari	masa	1
setengah_sisa_masa	setengah	sisa	masa	1
seterang_masa_depan	seterang	masa	depan	1
setiap_masa_muda	setiap	masa	muda	1
setiap_masa_punya	setiap	masa	punya	1
setiap_media_masa	setiap	media	masa	1
setuju_masa_bakti	setuju	masa	bakti	1
